OBJECTID,TreeID,Genus,SpecificEpithet,CultivarName,ScientificName,CommonName,DBH_in,Height_ft,CampusArea
3659,1356,Casuarina,cunninghamiana,,Casuarina cunninghamiana,River She-Oak,22.83464567,67 - 85 Feet,Main Campus
3660,1358,Casuarina,cunninghamiana,,Casuarina cunninghamiana,River She-Oak,16.73228346,51 - 66 Feet,Main Campus
3661,1359,Casuarina,cunninghamiana,,Casuarina cunninghamiana,River She-Oak,24.80314961,67 - 85 Feet,Main Campus
3662,1360,Casuarina,cunninghamiana,,Casuarina cunninghamiana,River She-Oak,26.37795276,67 - 85 Feet,Main Campus
3663,1361,Casuarina,cunninghamiana,,Casuarina cunninghamiana,River She-Oak,19.68503937,51 - 66 Feet,Main Campus
3664,1362,Casuarina,cunninghamiana,,Casuarina cunninghamiana,River She-Oak,21.77165324,67 - 85 Feet,Main Campus
3665,1363,Casuarina,cunninghamiana,,Casuarina cunninghamiana,River She-Oak,22.24409449,67 - 85 Feet,Main Campus
3666,1364,Casuarina,cunninghamiana,,Casuarina cunninghamiana,River She-Oak,18.8976378,51 - 66 Feet,Main Campus
3667,1365,Casuarina,cunninghamiana,,Casuarina cunninghamiana,River She-Oak,19.48818898,34 - 50 Feet,Main Campus
3668,1366,Casuarina,cunninghamiana,,Casuarina cunninghamiana,River She-Oak,27.55905512,67 - 85 Feet,Main Campus
3669,1368,Casuarina,cunninghamiana,,Casuarina cunninghamiana,River She-Oak,20.94488219,67 - 85 Feet,Main Campus
3670,1370,Casuarina,cunninghamiana,,Casuarina cunninghamiana,River She-Oak,27.55905512,67 - 85 Feet,Main Campus
3671,1371,Casuarina,cunninghamiana,,Casuarina cunninghamiana,River She-Oak,26.77165354,67 - 85 Feet,Main Campus
3672,1372,Casuarina,cunninghamiana,,Casuarina cunninghamiana,River She-Oak,25.59055118,67 - 85 Feet,Main Campus
3673,1373,Casuarina,cunninghamiana,,Casuarina cunninghamiana,River She-Oak,19.72440885,51 - 66 Feet,Main Campus
3674,1375,Casuarina,cunninghamiana,,Casuarina cunninghamiana,River She-Oak,21.65354331,51 - 66 Feet,Main Campus
3675,1376,Casuarina,cunninghamiana,,Casuarina cunninghamiana,River She-Oak,26.18110236,51 - 66 Feet,Main Campus
3676,1377,Casuarina,cunninghamiana,,Casuarina cunninghamiana,River She-Oak,38.66141612,51 - 66 Feet,Main Campus
3677,1386,Olea,europaea,,Olea europaea,Olive,15.7480315,16 - 33 Feet,Main Campus
3678,1387,Olea,europaea,,Olea europaea,Olive,15.7480315,16 - 33 Feet,Main Campus
3679,1388,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,27.91338643,34 - 50 Feet,Main Campus
3680,1389,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,28.46456813,16 - 33 Feet,Main Campus
3681,1390,Sapium,sebiferum,,Sapium sebiferum,Chinese Tallow Tree,13.77952756,34 - 50 Feet,Main Campus
3682,1391,Sapium,sebiferum,,Sapium sebiferum,Chinese Tallow Tree,20.15748061,34 - 50 Feet,Main Campus
3683,1392,Sapium,sebiferum,,Sapium sebiferum,Chinese Tallow Tree,13.38582677,34 - 50 Feet,Main Campus
3684,1393,Sapium,sebiferum,,Sapium sebiferum,Chinese Tallow Tree,18.81889733,34 - 50 Feet,Main Campus
3685,1394,Sapium,sebiferum,,Sapium sebiferum,Chinese Tallow Tree,23.81889764,34 - 50 Feet,Main Campus
3686,1395,Sapium,sebiferum,,Sapium sebiferum,Chinese Tallow Tree,12.51968474,34 - 50 Feet,Main Campus
3687,1397,Sapium,sebiferum,,Sapium sebiferum,Chinese Tallow Tree,17.32283465,34 - 50 Feet,Main Campus
3688,1398,Sapium,sebiferum,,Sapium sebiferum,Chinese Tallow Tree,19.29133858,34 - 50 Feet,Main Campus
3689,1399,Sapium,sebiferum,,Sapium sebiferum,Chinese Tallow Tree,16.92913386,34 - 50 Feet,Main Campus
3690,1400,Sapium,sebiferum,,Sapium sebiferum,Chinese Tallow Tree,16.92913386,34 - 50 Feet,Main Campus
3691,1401,Sapium,sebiferum,,Sapium sebiferum,Chinese Tallow Tree,16.92913386,34 - 50 Feet,Main Campus
3692,1402,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,21.65354331,34 - 50 Feet,Main Campus
3693,1403,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,23.58267776,34 - 50 Feet,Main Campus
3694,1404,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,11.06299228,16 - 33 Feet,Main Campus
3695,1405,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,17.24409419,34 - 50 Feet,Main Campus
3696,1406,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,23.62204724,34 - 50 Feet,Main Campus
3697,1409,Trachycarpus,fortunei,,Trachycarpus fortunei,Windmill Palm,3.93700787,16 - 33 Feet,Main Campus
3698,1412,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,29.52755906,67 - 85 Feet,Main Campus
3699,1413,Pinus,halepensis,,Pinus halepensis,Aleppo Pine,49.60629921,51 - 66 Feet,Main Campus
3700,1414,Cupressus,macrocarpa,,Cupressus macrocarpa,Monterey Cypress,3.1496063,16 - 33 Feet,Main Campus
3701,1416,Cupressus,macrocarpa,,Cupressus macrocarpa,Monterey Cypress,9.05511811,16 - 33 Feet,Main Campus
3702,1417,Cupressus,macrocarpa,,Cupressus macrocarpa,Monterey Cypress,10.23622047,16 - 33 Feet,Main Campus
3703,1418,Gleditsia,triacanthos inermis,,Gleditsia triacanthos inermis,Thornless Honey Locust,14.09448789,34 - 50 Feet,Main Campus
3704,1420,Gleditsia,triacanthos inermis,,Gleditsia triacanthos inermis,Thornless Honey Locust,16.53543307,34 - 50 Feet,Main Campus
3705,1421,Gleditsia,triacanthos inermis,,Gleditsia triacanthos inermis,Thornless Honey Locust,19.17322865,34 - 50 Feet,Main Campus
3706,1422,Gleditsia,triacanthos inermis,,Gleditsia triacanthos inermis,Thornless Honey Locust,12.5984252,34 - 50 Feet,Main Campus
3707,1423,Gleditsia,triacanthos inermis,,Gleditsia triacanthos inermis,Thornless Honey Locust,13.11023592,34 - 50 Feet,Main Campus
3708,1424,Gleditsia,triacanthos inermis,,Gleditsia triacanthos inermis,Thornless Honey Locust,16.06299182,34 - 50 Feet,Main Campus
3709,1425,Gleditsia,triacanthos inermis,,Gleditsia triacanthos inermis,Thornless Honey Locust,15.27559025,34 - 50 Feet,Main Campus
3710,1426,Fraxinus,oxycarpa,,Fraxinus oxycarpa,Raywood Ash,13.38582677,16 - 33 Feet,Main Campus
3711,1427,Fraxinus,oxycarpa,,Fraxinus oxycarpa,Raywood Ash,9.37007844,< 16 Feet,Main Campus
3712,1428,Fraxinus,oxycarpa,,Fraxinus oxycarpa,Raywood Ash,19.48818898,34 - 50 Feet,Main Campus
3713,1431,Platanus,hispanica,,Platanus x hispanica,London Plane Tree,2.83464559,< 16 Feet,Main Campus
3714,1432,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,13.58267717,16 - 33 Feet,Main Campus
3715,1434,Pinus,eldarica,,Pinus eldarica,Afghan Pine,24.21259843,16 - 33 Feet,Main Campus
3716,1435,Pinus,eldarica,,Pinus eldarica,Afghan Pine,21.65354331,16 - 33 Feet,Main Campus
3717,1436,Pinus,eldarica,,Pinus eldarica,Afghan Pine,20.27559055,16 - 33 Feet,Main Campus
3718,1437,Pinus,jeffreyi,,Pinus jeffreyi,Jeffrey Pine,27.24409328,34 - 50 Feet,Main Campus
3720,1439,Pinus,jeffreyi,,Pinus jeffreyi,Jeffrey Pine,14.56692913,51 - 66 Feet,Main Campus
3724,1445,Pinus,halepensis,,Pinus halepensis,Aleppo Pine,27.87401695,51 - 66 Feet,Main Campus
3725,1446,Pinus,halepensis,,Pinus halepensis,Aleppo Pine,33.07086614,51 - 66 Feet,Main Campus
3726,1447,Pyrus,calleryana,,Pyrus calleryana,Callery Pear,18,34 - 50 Feet,Main Campus
3727,1450,Juglans,hindsii,,Juglans hindsii,California Black Walnut,42,51 - 66 Feet,Main Campus
3728,1451,Juglans,hindsii,,Juglans hindsii,California Black Walnut,45,51 - 66 Feet,Main Campus
3729,1455,Juglans,regia,,Juglans regia,English Walnut,27,34 - 50 Feet,Main Campus
3730,1456,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,7,16 - 33 Feet,Main Campus
3731,1457,Pyrus,calleryana,,Pyrus calleryana,Callery Pear,12,16 - 33 Feet,Main Campus
3732,1458,Pyrus,calleryana,,Pyrus calleryana,Callery Pear,17,34 - 50 Feet,Main Campus
3733,1459,Cornus,sp.,,Cornus sp.,Dogwood,7,16 - 33 Feet,Main Campus
3734,1460,Juglans,hindsii,,Juglans hindsii,California Black Walnut,31,34 - 50 Feet,Main Campus
3735,1461,Crataegus,laevigata,,Crataegus laevigata,English Hawthorn,3,< 16 Feet,Main Campus
3736,1462,Podocarpus,sp.,,Podocarpus sp.,UNKNOWN,6,16 - 33 Feet,Main Campus
3737,1463,Pyrus,calleryana,,Pyrus calleryana,Callery Pear,16,34 - 50 Feet,Main Campus
3738,1466,Juglans,regia,,Juglans regia,English Walnut,20,34 - 50 Feet,Main Campus
3739,1468,Quercus,suber,,Quercus suber,Cork Oak,26,34 - 50 Feet,Main Campus
3740,1469,Juglans,hindsii,,Juglans hindsii,California Black Walnut,42,51 - 66 Feet,Main Campus
3741,1470,Pterocarya,stenoptera,,Pterocarya stenoptera,Chinese Wingnut,50,51 - 66 Feet,Main Campus
3742,1473,Juglans,hindsii,,Juglans hindsii,California Black Walnut,28,16 - 33 Feet,Main Campus
3743,1474,Juglans,hindsii,,Juglans hindsii,California Black Walnut,31,34 - 50 Feet,Main Campus
3744,1475,Juglans,hindsii,,Juglans hindsii,California Black Walnut,46,34 - 50 Feet,Main Campus
3745,1476,Juglans,hindsii,,Juglans hindsii,California Black Walnut,35,34 - 50 Feet,Main Campus
3746,1477,Juglans,hindsii,,Juglans hindsii,California Black Walnut,20,16 - 33 Feet,Main Campus
3747,1478,Juglans,hindsii,,Juglans hindsii,California Black Walnut,29,34 - 50 Feet,Main Campus
3748,1479,Juglans,hindsii,,Juglans hindsii,California Black Walnut,35,34 - 50 Feet,Main Campus
3749,1480,Juglans,hindsii,,Juglans hindsii,California Black Walnut,45,51 - 66 Feet,Main Campus
3750,1481,Juglans,hindsii,,Juglans hindsii,California Black Walnut,13.77952756,16 - 33 Feet,Main Campus
3751,1482,Juglans,hindsii,,Juglans hindsii,California Black Walnut,29.52755906,34 - 50 Feet,Main Campus
3752,1483,Juglans,hindsii,,Juglans hindsii,California Black Walnut,23.62204724,34 - 50 Feet,Main Campus
3753,1484,Olea,europaea,,Olea europaea,Olive,17.71653543,34 - 50 Feet,Main Campus
3754,1485,Olea,europaea,,Olea europaea,Olive,13.77952756,34 - 50 Feet,Main Campus
3755,1486,Olea,europaea,,Olea europaea,Olive,11.81102362,34 - 50 Feet,Main Campus
3756,1487,Olea,europaea,,Olea europaea,Olive,13.77952756,34 - 50 Feet,Main Campus
3757,1488,Olea,europaea,,Olea europaea,Olive,13.77952756,34 - 50 Feet,Main Campus
3758,1489,Olea,europaea,,Olea europaea,Olive,11.81102362,34 - 50 Feet,Main Campus
3759,1490,Olea,europaea,,Olea europaea,Olive,17.71653543,34 - 50 Feet,Main Campus
3760,1491,Olea,europaea,,Olea europaea,Olive,13.77952756,34 - 50 Feet,Main Campus
3761,1492,Olea,europaea,,Olea europaea,Olive,11.81102362,16 - 33 Feet,Main Campus
3762,1493,Olea,europaea,,Olea europaea,Olive,13.77952756,34 - 50 Feet,Main Campus
3763,1494,Olea,europaea,,Olea europaea,Olive,11.81102362,16 - 33 Feet,Main Campus
3764,1495,Olea,europaea,,Olea europaea,Olive,13.77952756,34 - 50 Feet,Main Campus
3765,1496,Olea,europaea,,Olea europaea,Olive,11.81102362,16 - 33 Feet,Main Campus
3766,1497,Olea,europaea,,Olea europaea,Olive,21.65354331,34 - 50 Feet,Main Campus
3767,1498,Olea,europaea,,Olea europaea,Olive,15.7480315,16 - 33 Feet,Main Campus
3768,1499,Olea,europaea,,Olea europaea,Olive,15.7480315,34 - 50 Feet,Main Campus
3769,1500,Olea,europaea,,Olea europaea,Olive,15.7480315,16 - 33 Feet,Main Campus
3770,1502,Olea,europaea,,Olea europaea,Olive,13.77952756,16 - 33 Feet,Main Campus
3771,1504,Olea,europaea,,Olea europaea,Olive,15.7480315,16 - 33 Feet,Main Campus
3772,1505,Olea,europaea,,Olea europaea,Olive,13.77952756,16 - 33 Feet,Main Campus
3773,1506,Olea,europaea,,Olea europaea,Olive,19.68503937,16 - 33 Feet,Main Campus
3774,1507,Olea,europaea,,Olea europaea,Olive,9.84251969,16 - 33 Feet,Main Campus
3775,1508,Olea,europaea,,Olea europaea,Olive,11.81102362,16 - 33 Feet,Main Campus
3776,1509,Olea,europaea,,Olea europaea,Olive,9.84251969,34 - 50 Feet,Main Campus
3777,1510,Olea,europaea,,Olea europaea,Olive,15.7480315,34 - 50 Feet,Main Campus
3778,1511,Olea,europaea,,Olea europaea,Olive,15.7480315,16 - 33 Feet,Main Campus
3779,1512,Olea,europaea,,Olea europaea,Olive,9.84251969,16 - 33 Feet,Main Campus
3780,1513,Olea,europaea,,Olea europaea,Olive,11.81102362,34 - 50 Feet,Main Campus
3781,1514,Olea,europaea,,Olea europaea,Olive,11.81102362,34 - 50 Feet,Main Campus
3782,1519,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,11.81102362,51 - 66 Feet,Main Campus
3783,1520,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,11.81102362,51 - 66 Feet,Main Campus
3784,1521,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,17.71653543,51 - 66 Feet,Main Campus
3785,1522,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,17.71653543,67 - 85 Feet,Main Campus
3786,1523,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,5.11811024,16 - 33 Feet,Main Campus
3787,1524,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,5.90551181,34 - 50 Feet,Main Campus
3788,1525,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,6.69291339,34 - 50 Feet,Main Campus
3789,1526,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,6.69291339,34 - 50 Feet,Main Campus
3790,1527,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,11.81102362,51 - 66 Feet,Main Campus
3791,1528,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,11.02362205,34 - 50 Feet,Main Campus
3792,1529,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,4.72440945,16 - 33 Feet,Main Campus
3793,1530,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,9.84251969,34 - 50 Feet,Main Campus
3794,1531,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,4.72440945,16 - 33 Feet,Main Campus
3795,1532,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,17.71653543,51 - 66 Feet,Main Campus
3796,1533,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,5.90551181,16 - 33 Feet,Main Campus
3797,1534,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,6.69291339,34 - 50 Feet,Main Campus
3798,1535,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,4.72440945,16 - 33 Feet,Main Campus
3799,1536,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,18.50393701,51 - 66 Feet,Main Campus
3800,1537,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,17.71653543,51 - 66 Feet,Main Campus
3801,1538,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,11.81102362,51 - 66 Feet,Main Campus
3802,1539,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,11.81102362,51 - 66 Feet,Main Campus
3803,1541,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,13.77952756,51 - 66 Feet,Main Campus
3804,1542,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,3.1496063,16 - 33 Feet,Main Campus
3805,1543,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,6.2992126,34 - 50 Feet,Main Campus
3806,1544,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,11.81102362,51 - 66 Feet,Main Campus
3807,1545,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,4.72440945,16 - 33 Feet,Main Campus
3808,1546,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,17.71653543,51 - 66 Feet,Main Campus
3809,1547,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,3.93700787,16 - 33 Feet,Main Campus
3810,1548,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,5.90551181,34 - 50 Feet,Main Campus
3811,1549,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,4.72440945,16 - 33 Feet,Main Campus
3812,1550,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,5.51181102,34 - 50 Feet,Main Campus
3813,1551,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,13.77952756,51 - 66 Feet,Main Campus
3814,1552,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,9.05511811,51 - 66 Feet,Main Campus
3815,1553,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,17.71653543,51 - 66 Feet,Main Campus
3816,1554,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,3.54330709,16 - 33 Feet,Main Campus
3817,1555,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,9.84251969,34 - 50 Feet,Main Campus
3818,1556,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,11.81102362,34 - 50 Feet,Main Campus
3819,1557,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,10.62992126,51 - 66 Feet,Main Campus
3820,1558,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,9.84251969,51 - 66 Feet,Main Campus
3821,1559,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,9.84251969,34 - 50 Feet,Main Campus
3822,1560,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,18.50393701,51 - 66 Feet,Main Campus
3823,1561,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,9.84251969,51 - 66 Feet,Main Campus
3824,1564,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,9.84251969,51 - 66 Feet,Main Campus
3825,1565,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,9.84251969,51 - 66 Feet,Main Campus
3826,1566,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,9.84251969,51 - 66 Feet,Main Campus
3827,1567,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,17.71653543,51 - 66 Feet,Main Campus
3828,1568,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,13.77952756,51 - 66 Feet,Main Campus
3829,1569,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,15.7480315,67 - 85 Feet,Main Campus
3830,1570,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,18.8976378,51 - 66 Feet,Main Campus
3831,1571,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,21.65354331,51 - 66 Feet,Main Campus
3832,1572,Robinia,pseudoacacia,,Robinia pseudoacacia,Black Locust,11.81102362,16 - 33 Feet,Main Campus
3833,1573,Robinia,pseudoacacia,,Robinia pseudoacacia,Black Locust,11.81102362,34 - 50 Feet,Main Campus
3834,1574,Robinia,pseudoacacia,,Robinia pseudoacacia,Black Locust,17.71653543,34 - 50 Feet,Main Campus
3835,1575,Punica,granatum,,Punica granatum,Pomegranate,2.36220472,16 - 33 Feet,Main Campus
3836,1576,Olea,europaea,,Olea europaea,Olive,17.71653543,34 - 50 Feet,Main Campus
3837,1577,Elaeagnus,commutata,,Elaeagnus commutata,Silverberry,17.71653543,34 - 50 Feet,Main Campus
3838,1578,Elaeagnus,angustifolia,,Elaeagnus angustifolia,Russian Olive,23.62204724,34 - 50 Feet,Main Campus
3839,1579,Olea,europaea,,Olea europaea,Olive,15.7480315,34 - 50 Feet,Main Campus
3840,1580,Ziziphus,jujuba,,Ziziphus jujuba,Chinese Jujube,11.81102362,16 - 33 Feet,Main Campus
3841,1581,Prunus,sp.,,Prunus sp.,Plum,13.77952756,16 - 33 Feet,Main Campus
3842,1582,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,11.81102362,16 - 33 Feet,Main Campus
3843,1583,Prunus,sp.,,Prunus sp.,Plum,5.90551181,16 - 33 Feet,Main Campus
3844,1584,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,15.7480315,34 - 50 Feet,Main Campus
3845,1586,Olea,europaea,,Olea europaea,Olive,21.65354331,34 - 50 Feet,Main Campus
3846,1587,Juglans,hindsii,,Juglans hindsii,California Black Walnut,13.77952756,16 - 33 Feet,Main Campus
3847,1588,Juglans,hindsii,,Juglans hindsii,California Black Walnut,11.81102362,34 - 50 Feet,Main Campus
3848,1589,Juglans,hindsii,,Juglans hindsii,California Black Walnut,9.84251969,34 - 50 Feet,Main Campus
3849,1590,Juglans,hindsii,,Juglans hindsii,California Black Walnut,2.75590551,< 16 Feet,Main Campus
3850,1591,Populus,fremontii,,Populus fremontii,Fremont Cottonwood,17.71653543,51 - 66 Feet,Main Campus
3851,1593,Casuarina,cunninghamiana,,Casuarina cunninghamiana,River She-Oak,19.68503937,51 - 66 Feet,Main Campus
3852,1595,Casuarina,cunninghamiana,,Casuarina cunninghamiana,River She-Oak,13.77952756,67 - 85 Feet,Main Campus
3853,1596,Casuarina,cunninghamiana,,Casuarina cunninghamiana,River She-Oak,13.77952756,67 - 85 Feet,Main Campus
3854,1597,Prunus,sp.,,Prunus sp.,Plum,13.77952756,16 - 33 Feet,Main Campus
3855,1598,Prunus,sp.,,Prunus sp.,Plum,7.87401575,16 - 33 Feet,Main Campus
3856,1599,Prunus,sp.,,Prunus sp.,Plum,9.84251969,16 - 33 Feet,Main Campus
3857,1601,Eucalyptus,grandis,,Eucalyptus grandis,Flooded Gum,29.52755906,51 - 66 Feet,Main Campus
3858,1602,Eucalyptus,grandis,,Eucalyptus grandis,Flooded Gum,23.62204724,51 - 66 Feet,Main Campus
3859,1603,Eucalyptus,grandis,,Eucalyptus grandis,Flooded Gum,29.52755906,51 - 66 Feet,Main Campus
3860,1604,Eucalyptus,grandis,,Eucalyptus grandis,Flooded Gum,31.49606299,51 - 66 Feet,Main Campus
3861,1605,Prunus,persica,,Prunus persica,Peach,17.71653543,34 - 50 Feet,Main Campus
3862,1606,Eucalyptus,grandis,,Eucalyptus grandis,Flooded Gum,21.65354331,51 - 66 Feet,Main Campus
3863,1607,Eucalyptus,grandis,,Eucalyptus grandis,Flooded Gum,25.59055118,51 - 66 Feet,Main Campus
3864,1608,Prunus,persica,,Prunus persica,Peach,9.84251969,16 - 33 Feet,Main Campus
3865,1609,Eucalyptus,grandis,,Eucalyptus grandis,Flooded Gum,21.65354331,51 - 66 Feet,Main Campus
3866,1611,Eucalyptus,grandis,,Eucalyptus grandis,Flooded Gum,19.68503937,51 - 66 Feet,Main Campus
3867,1613,Prunus,persica,,Prunus persica,Peach,17.71653543,34 - 50 Feet,Main Campus
3868,1614,Juglans,hindsii,,Juglans hindsii,California Black Walnut,9.84251969,16 - 33 Feet,Main Campus
3869,1615,Juglans,hindsii,,Juglans hindsii,California Black Walnut,21.65354331,34 - 50 Feet,Main Campus
3870,1617,Prunus,persica,,Prunus persica,Peach,23.62204724,34 - 50 Feet,Main Campus
3871,1701,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,5.90551181,16 - 33 Feet,Main Campus
3872,1702,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,13.77952756,16 - 33 Feet,Main Campus
3873,1703,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,9.2519685,16 - 33 Feet,Main Campus
3874,1704,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,7.4015745,16 - 33 Feet,Main Campus
3875,1705,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,32,16 - 33 Feet,Main Campus
3876,1706,Quercus,lobata,,Quercus lobata,Valley Oak,18.11023622,16 - 33 Feet,Main Campus
3886,1724,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,15.7480315,34 - 50 Feet,Main Campus
3887,1726,Pyrus,calleryana,,Pyrus calleryana,Callery Pear,14,34 - 50 Feet,Main Campus
3888,1728,Pyrus,calleryana,Red Spire,Pyrus calleryana 'Red Spire',Callery Pear,6,16 - 33 Feet,Main Campus
3890,1739,Citrus,paradisi,,Citrus x paradisi,Grapefruit,2.75590551,16 - 33 Feet,Main Campus
